 # DUMP format #2, bez=mcbxh.1r1       , number of particles=           2
 # dump period=         100 , first turn=           1 , last turn=          -1
 # ID turn s[m] x[mm] xp[mrad] y[mm] yp[mrad] z[mm] dE/E[1] ktrack
        1    37201     29.84200 -2.781616517E-01  1.417198374E-02  5.018362286E+00  3.617265767E-01 -3.231179597E+01  1.864285848E-04       11
        2    37201     29.84200 -2.781468509E-01  1.417177704E-02  5.018362675E+00  3.617266046E-01 -3.231179104E+01  1.864286192E-04       11
        1    37201  13359.13123  3.681095613E+00 -6.561034215E-02  5.322854846E-01  2.416992942E-02 -3.308816120E+01  1.767386278E-04       11
        2    37201  13359.13123  3.681108042E+00 -6.561051082E-02  5.322854943E-01  2.416993034E-02 -3.308815643E+01  1.767386636E-04       11
        1    37201  26629.04120 -4.365675073E-01  1.736070328E-02 -3.539450887E+00 -6.345029010E-02 -3.380651367E+01  1.767386278E-04       11
        2    37201  26629.04120 -4.365834155E-01  1.736186379E-02 -3.539450566E+00 -6.345028513E-02 -3.380650903E+01  1.767386636E-04       11
        1    37301     29.84200 -2.713166643E-01  1.404432457E-02  5.041622584E+00  3.633958776E-01  2.315513998E+01  2.292606556E-04       11
        2    37301     29.84200 -2.713022618E-01  1.404412421E-02  5.041622733E+00  3.633958882E-01  2.315514680E+01  2.292606340E-04       11
        1    37301  13359.13123  3.689867153E+00 -6.571699744E-02  4.850332666E-01  2.076783771E-02  2.218197535E+01  2.359104222E-04       11
        2    37301  13359.13123  3.689879301E+00 -6.571716152E-02  4.850332250E-01  2.076783478E-02  2.218198225E+01  2.359104026E-04       11
        1    37301  26629.04120 -4.454990364E-01  1.802816897E-02 -3.546554695E+00 -6.354101070E-02  2.121912541E+01  2.359104222E-04       11
        2    37301  26629.04120 -4.455154178E-01  1.802936352E-02 -3.546554618E+00 -6.354100948E-02  2.121913240E+01  2.359104026E-04       11
        1    37401     29.84200 -2.881405276E-01  1.444245585E-02  4.968045476E+00  3.581628018E-01  4.295918317E+01 -8.095373738E-05       11
        2    37401     29.84200 -2.881239084E-01  1.444222044E-02  4.968045276E+00  3.581627872E-01  4.295918129E+01 -8.095378138E-05       11
        1    37401  13359.13123  3.657993477E+00 -6.533762018E-02  7.365860508E-01  3.889249711E-02  4.328231807E+01 -6.834638073E-05       11
        2    37401  13359.13123  3.658007069E+00 -6.533780801E-02  7.365864466E-01  3.889252565E-02  4.328231636E+01 -6.834642521E-05       11
        1    37401  26629.04120 -4.249452291E-01  1.644405183E-02 -3.493065470E+00 -6.281877459E-02  4.357679664E+01 -6.834638073E-05       11
        2    37401  26629.04120 -4.249590349E-01  1.644506097E-02 -3.493065329E+00 -6.281877266E-02  4.357679512E+01 -6.834642521E-05       11
        1    37501     29.84200 -3.122774477E-01  1.488798192E-02  4.917559067E+00  3.545622753E-01 -3.435888977E+00 -2.654176637E-04       11
        2    37501     29.84200 -3.122578785E-01  1.488769924E-02  4.917558900E+00  3.545622630E-01 -3.435896745E+00 -2.654176625E-04       11
        1    37501  13359.13123  3.621336312E+00 -6.485975747E-02  8.930726736E-01  5.017012870E-02 -2.324217657E+00 -2.661933491E-04       11
        2    37501  13359.13123  3.621352824E+00 -6.485999220E-02  8.930733186E-01  5.017017533E-02 -2.324225439E+00 -2.661933503E-04       11
        1    37501  26629.04120 -4.028093015E-01  1.477015511E-02 -3.461072605E+00 -6.239041905E-02 -1.211978993E+00 -2.661933491E-04       11
        2    37501  26629.04120 -4.028178881E-01  1.477078860E-02 -3.461072229E+00 -6.239041365E-02 -1.211986763E+00 -2.661933503E-04       11
        1    37601     29.84200 -3.227056677E-01  1.492608616E-02  4.970124789E+00  3.582967808E-01 -4.430241912E+01 -3.696476249E-05       11
        2    37601     29.84200 -3.226848474E-01  1.492578253E-02  4.970125024E+00  3.582967975E-01 -4.430242079E+01 -3.696471743E-05       11
        1    37601  13359.13123  3.630040872E+00 -6.494489511E-02  7.167523370E-01  3.746511137E-02 -4.413749531E+01 -4.984432800E-05       11
        2    37601  13359.13123  3.630059539E+00 -6.494516369E-02  7.167527270E-01  3.746513975E-02 -4.413749718E+01 -4.984428344E-05       11
        1    37601  26629.04120 -4.000728381E-01  1.462769754E-02 -3.494877950E+00 -6.283694010E-02 -4.391949523E+01 -4.984432800E-05       11
        2    37601  26629.04120 -4.000773437E-01  1.462803743E-02 -3.494877447E+00 -6.283693255E-02 -4.391949728E+01 -4.984428344E-05       11
        1    37701     29.84200 -3.125894433E-01  1.462548576E-02  5.053023225E+00  3.642081843E-01 -1.649549782E+01  2.496443200E-04       11
        2    37701     29.84200 -3.125688421E-01  1.462518507E-02  5.053023747E+00  3.642082218E-01 -1.649549069E+01  2.496443401E-04       11
        1    37701  13359.13123  3.653596732E+00 -6.521153921E-02  4.733000569E-01  1.992829514E-02 -1.754196780E+01  2.445060180E-04       11
        2    37701  13359.13123  3.653615829E+00 -6.521181386E-02  4.732999708E-01  1.992828918E-02 -1.754196077E+01  2.445060402E-04       11
        1    37701  26629.04120 -4.144807517E-01  1.575833944E-02 -3.540996525E+00 -6.344850933E-02 -1.854034720E+01  2.445060180E-04       11
        2    37701  26629.04120 -4.144844236E-01  1.575861962E-02 -3.540996179E+00 -6.344850391E-02 -1.854034026E+01  2.445060402E-04       11
        1    37801     29.84200 -3.129285982E-01  1.467579373E-02  5.040113145E+00  3.633029108E-01  3.707496892E+01  1.510956721E-04       11
        2    37801     29.84200 -3.129078269E-01  1.467549049E-02  5.040113376E+00  3.633029275E-01  3.707497386E+01  1.510956348E-04       11
        1    37801  13359.13123  3.650464635E+00 -6.518507741E-02  5.423132213E-01  2.490131210E-02  3.642573848E+01  1.618391761E-04       11
        2    37801  13359.13123  3.650483707E+00 -6.518535191E-02  5.423131358E-01  2.490130603E-02  3.642574356E+01  1.618391402E-04       11
        1    37801  26629.04120 -4.145469790E-01  1.574056623E-02 -3.524515611E+00 -6.322189644E-02  3.576894584E+01  1.618391761E-04       11
        2    37801  26629.04120 -4.145506977E-01  1.574084967E-02 -3.524515506E+00 -6.322189475E-02  3.576895108E+01  1.618391402E-04       11
        1    37901     29.84200 -3.407827633E-01  1.525353556E-02  4.959603061E+00  3.575741035E-01  3.349799183E+01 -1.786856655E-04       11
        2    37901     29.84200 -3.407599811E-01  1.525319929E-02  4.959602916E+00  3.575740929E-01  3.349798689E+01 -1.786857025E-04       11
        1    37901  13359.13123  3.604956763E+00 -6.460464452E-02  8.103693222E-01  4.421645099E-02  3.423423726E+01 -1.686651985E-04       11
        2    37901  13359.13123  3.604977671E+00 -6.460495009E-02  8.103696592E-01  4.421647531E-02  3.423423246E+01 -1.686652370E-04       11
        1    37901  26629.04120 -3.985951353E-01  1.447504955E-02 -3.468725273E+00 -6.247081551E-02  3.494334042E+01 -1.686651985E-04       11
        2    37901  26629.04120 -3.985942157E-01  1.447499834E-02 -3.468725133E+00 -6.247081356E-02  3.494333578E+01 -1.686652370E-04       11
        1    38001     29.84200 -3.670835919E-01  1.567479899E-02  4.939302694E+00  3.561191881E-01 -2.172195486E+01 -2.315450820E-04       11
        2    38001     29.84200 -3.670595723E-01  1.567444089E-02  4.939302600E+00  3.561191811E-01 -2.172196211E+01 -2.315450611E-04       11
        1    38001  13359.13123  3.575502252E+00 -6.419230223E-02  8.632193203E-01  4.802543909E-02 -2.074683374E+01 -2.377743608E-04       11
        2    38001  13359.13123  3.575524944E+00 -6.419263792E-02  8.632198614E-01  4.802547822E-02 -2.074684109E+01 -2.377743420E-04       11
        1    38001  26629.04120 -3.933625764E-01  1.405931596E-02 -3.457993242E+00 -6.232686532E-02 -1.975207461E+01 -2.377743608E-04       11
        2    38001  26629.04120 -3.933562982E-01  1.405887817E-02 -3.457992887E+00 -6.232686017E-02 -1.975208204E+01 -2.377743420E-04       11
        1    38101     29.84200 -3.715658127E-01  1.558828757E-02  5.015386937E+00  3.615320892E-01 -4.308321516E+01  7.520706038E-05       11
        2    38101     29.84200 -3.715418982E-01  1.558792894E-02  5.015387310E+00  3.615321158E-01 -4.308321344E+01  7.520710693E-05       11
        1    38101  13359.13123  3.591126174E+00 -6.435073900E-02  6.184936460E-01  3.039249944E-02 -4.338949759E+01  6.256841740E-05       11
        2    38101  13359.13123  3.591149371E+00 -6.435108346E-02  6.184939142E-01  3.039251907E-02 -4.338949609E+01  6.256846440E-05       11
        1    38101  26629.04120 -4.052886021E-01  1.500243352E-02 -3.505101302E+00 -6.295132910E-02 -4.363607461E+01  6.256841740E-05       11
        2    38101  26629.04120 -4.052793660E-01  1.500178250E-02 -3.505100787E+00 -6.295132130E-02 -4.363607329E+01  6.256846440E-05       11
        1    38201     29.84200 -3.589629000E-01  1.529760469E-02  5.077822324E+00  3.659912670E-01  2.356924729E+00  2.678032780E-04       11
        2    38201     29.84200 -3.589393576E-01  1.529725176E-02  5.077822953E+00  3.659913122E-01  2.356932942E+00  2.678032782E-04       11
        1    38201  13359.13123  3.610509747E+00 -6.457714597E-02  4.467040642E-01  1.801895279E-02  1.228446449E+00  2.682527393E-04       11
        2    38201  13359.13123  3.610532666E+00 -6.457748554E-02  4.467038954E-01  1.801894091E-02  1.228454642E+00  2.682527419E-04       11
        1    38201  26629.04120 -4.184567150E-01  1.601916989E-02 -3.537454167E+00 -6.338048858E-02  1.319432544E-01  2.682527393E-04       11
        2    38201  26629.04120 -4.184478691E-01  1.601854723E-02 -3.537453807E+00 -6.338048288E-02  1.319514377E-01  2.682527419E-04       11
        1    38301     29.84200 -3.710355809E-01  1.558689959E-02  5.032041491E+00  3.627446375E-01  4.434354836E+01  4.660677715E-05       11
        2    38301     29.84200 -3.710115360E-01  1.558653834E-02  5.032041772E+00  3.627446578E-01  4.434355036E+01  4.660673003E-05       11
        1    38301  13359.13123  3.591289992E+00 -6.434758070E-02  6.178001577E-01  3.034595673E-02  4.413083855E+01  5.948689487E-05       11
        2    38301  13359.13123  3.591313408E+00 -6.434792914E-02  6.178000221E-01  3.034594706E-02  4.413084073E+01  5.948684836E-05       11
        1    38301  26629.04120 -4.135840958E-01  1.560213050E-02 -3.500522309E+00 -6.287896291E-02  4.389699936E+01  5.948689487E-05       11
        2    38301  26629.04120 -4.135738296E-01  1.560140508E-02 -3.500522207E+00 -6.287896122E-02  4.389700173E+01  5.948684836E-05       11
        1    38401     29.84200 -4.052590189E-01  1.624954761E-02  4.958492316E+00  3.575080071E-01  1.800107298E+01 -2.447404247E-04       11
        2    38401     29.84200 -4.052343554E-01  1.624917380E-02  4.958492224E+00  3.575080003E-01  1.800106562E+01 -2.447404471E-04       11
        1    38401  13359.13123  3.538339561E+00 -6.363691723E-02  8.563163423E-01  4.753389604E-02  1.901936594E+01 -2.391650942E-04       11
        2    38401  13359.13123  3.538364142E+00 -6.363728736E-02  8.563165839E-01  4.753391347E-02  1.901935867E+01 -2.391651188E-04       11
        1    38401  26629.04120 -4.116972560E-01  1.535879845E-02 -3.451636520E+00 -6.222253962E-02  2.001987547E+01 -2.391650942E-04       11
        2    38401  26629.04120 -4.116815844E-01  1.535768220E-02 -3.451636411E+00 -6.222253810E-02  2.001986829E+01 -2.391651188E-04       11
        1    38501     29.84200 -4.267766841E-01  1.653598055E-02  4.972649106E+00  3.585045204E-01 -3.603979099E+01 -1.557773817E-04       11
        2    38501     29.84200 -4.267525556E-01  1.653561181E-02  4.972649111E+00  3.585045205E-01 -3.603979634E+01 -1.557773438E-04       11
        1    38501  13359.13123  3.523197968E+00 -6.339477017E-02  7.961562763E-01  4.319863996E-02 -3.537842539E+01 -1.662238485E-04       11
        2    38501  13359.13123  3.523222594E+00 -6.339514375E-02  7.961566910E-01  4.319867000E-02 -3.537843092E+01 -1.662238121E-04       11
        1    38501  26629.04120 -4.219731140E-01  1.610745018E-02 -3.463362918E+00 -6.237767535E-02 -3.467941634E+01 -1.662238485E-04       11
        2    38501  26629.04120 -4.219533763E-01  1.610603984E-02 -3.463362581E+00 -6.237767041E-02 -3.467942202E+01 -1.662238121E-04       11
        1    38601     29.84200 -4.221310206E-01  1.630217355E-02  5.059786129E+00  3.647102830E-01 -3.410991101E+01  1.746058551E-04       11
        2    38601     29.84200 -4.221077307E-01  1.630181581E-02  5.059786632E+00  3.647103190E-01 -3.410990601E+01  1.746058950E-04       11
        1    38601  13359.13123  3.545189259E+00 -6.363362353E-02  5.244626448E-01  2.362412385E-02 -3.483602594E+01  1.644122378E-04       11
        2    38601  13359.13123  3.545213012E+00 -6.363398463E-02  5.244627988E-01  2.362413528E-02 -3.483602112E+01  1.644122791E-04       11
        1    38601  26629.04120 -4.415657096E-01  1.761702003E-02 -3.516311124E+00 -6.308260437E-02 -3.550345871E+01  1.644122378E-04       11
        2    38601  26629.04120 -4.415447507E-01  1.761552131E-02 -3.516310600E+00 -6.308259634E-02 -3.550345406E+01  1.644122791E-04       11
        1    38701     29.84200 -4.126800123E-01  1.612321196E-02  5.089923324E+00  3.668722440E-01  2.081026674E+01  2.371630080E-04       11
        2    38701     29.84200 -4.126567339E-01  1.612285475E-02  5.089924017E+00  3.668722939E-01  2.081027450E+01  2.371629872E-04       11
        1    38701  13359.13123  3.556927649E+00 -6.378238195E-02  4.569965953E-01  1.876540952E-02  1.980473978E+01  2.431168560E-04       11
        2    38701  13359.13123  3.556951274E+00 -6.378274056E-02  4.569963562E-01  1.876539258E-02  1.980474761E+01  2.431168375E-04       11
        1    38701  26629.04120 -4.476595664E-01  1.808551686E-02 -3.528430489E+00 -6.324182241E-02  1.881209571E+01  2.431168560E-04       11
        2    38701  26629.04120 -4.476392531E-01  1.808406492E-02 -3.528430139E+00 -6.324181681E-02  1.881210361E+01  2.431168375E-04       11
        1    38801     29.84200 -4.364945276E-01  1.663524410E-02  5.021017076E+00  3.619768724E-01  4.368821706E+01 -6.578807645E-05       11
        2    38801     29.84200 -4.364713810E-01  1.663488739E-02  5.021017384E+00  3.619768947E-01  4.368821555E+01 -6.578812564E-05       11
        1    38801  13359.13123  3.519915390E+00 -6.330607466E-02  6.970722043E-01  3.606274607E-02  4.394756621E+01 -5.299165963E-05       11
        2    38801  13359.13123  3.519939471E+00 -6.330644258E-02  6.970719978E-01  3.606273127E-02  4.394756490E+01 -5.299170919E-05       11
        1    38801  26629.04120 -4.476409353E-01  1.798781301E-02 -3.477947591E+00 -6.255887472E-02  4.417857515E+01 -5.299165963E-05       11
        2    38801  26629.04120 -4.476178239E-01  1.798615831E-02 -3.477947524E+00 -6.255887353E-02  4.417857404E+01 -5.299170919E-05       11
        1    38901     29.84200 -4.688659760E-01  1.723397454E-02  4.967321394E+00  3.581494553E-01 -7.634348636E-01 -2.663025238E-04       11
        2    38901     29.84200 -4.688440833E-01  1.723363381E-02  4.967321367E+00  3.581494533E-01 -7.634433956E-01 -2.663025259E-04       11
        1    38901  13359.13123  3.471127735E+00 -6.262492529E-02  8.651809211E-01  4.817796056E-02  3.512197079E-01 -2.662803403E-04       11
        2    38901  13359.13123  3.471151482E+00 -6.262529188E-02  8.651810350E-01  4.817796879E-02  3.512111718E-01 -2.662803449E-04       11
        1    38901  26629.04120 -4.612163539E-01  1.888775915E-02 -3.443568712E+00 -6.209745711E-02  1.463819093E+00 -2.662803403E-04       11
        2    38901  26629.04120 -4.611889139E-01  1.888579052E-02 -3.443568648E+00 -6.209745621E-02  1.463810573E+00 -2.662803449E-04       11
        1    39001     29.84200 -4.800156074E-01  1.730725630E-02  5.014194786E+00  3.614765336E-01 -4.383107669E+01 -5.244381221E-05       11
        2    39001     29.84200 -4.799954862E-01  1.730693984E-02  5.014194898E+00  3.614765414E-01 -4.383107902E+01 -5.244376353E-05       11
        1    39001  13359.13123  3.474374223E+00 -6.261968545E-02  7.020349064E-01  3.642136731E-02 -4.360120676E+01 -6.517801249E-05       11
        2    39001  13359.13123  3.474396263E+00 -6.262002830E-02  7.020351977E-01  3.642138847E-02 -4.360120931E+01 -6.517796451E-05       11
        1    39001  26629.04120 -4.818386475E-01  2.042620711E-02 -3.475802185E+00 -6.252634264E-02 -4.331982939E+01 -6.517801249E-05       11
        2    39001  26629.04120 -4.818092248E-01  2.042409416E-02 -3.475801859E+00 -6.252633778E-02 -4.331983213E+01 -6.517796451E-05       11
        1    39101     29.84200 -4.676562436E-01  1.697342836E-02  5.096993354E+00  3.673793756E-01 -1.893952906E+01  2.433691786E-04       11
        2    39101     29.84200 -4.676368289E-01  1.697312168E-02  5.096993948E+00  3.673794182E-01 -1.893952150E+01  2.433692035E-04       11
        1    39101  13359.13123  3.500167024E+00 -6.291929180E-02  4.504585897E-01  1.829733574E-02 -1.995880913E+01  2.375168385E-04       11
        2    39101  13359.13123  3.500187760E+00 -6.291961518E-02  4.504586509E-01  1.829734050E-02 -1.995880169E+01  2.375168656E-04       11
